id,postal_code,postal_zone,city_id:id,zone_type,neighborhoods,villages,active
postal_057840,057840,0578,state_co_213,urban,"","",True
postal_055027,055027,0550,state_co_266,rural,"","",True
postal_506047,506047,5060,state_co_892,rural,"","Alto Cumaral- Campo Alegre-  Caño Amarillo-  Caño Embarrado-  Caño Tigre-  Cumaral-  El Canto-  El Jardín-  La Cumbre-  La Floresta-  La Macarena-  La Meseta-  Los Alpes-  Monserrate-  Palo Marcado-  Palomas-  Playa Rico-  Pueblo Sanchez-  San Isidro-  Sa",True
postal_521548,521548,5215,state_co_966,rural,"","",True
postal_194068,194068,1940,state_co_596,rural,"","Estoraque- Palo Verde",True
postal_052448,052448,0524,state_co_325,rural,"","Cordero- El Cenizo-  El Saltillo-  El Veinte-  Fraguas-  La Porquera-  La Rebatina-  Nueva Ilusión-  Pablo Muera-  Pocune Abajop-  Pocune Medio-  Quebradona Dos-  San Antonio-  San Pedro",True
postal_762530,762530,7625,state_co_1235,urban,"Alfonso Lopez- Alfonso Ossa- Alpes Parte Alta y Parte Baja- Alto de La Cruz- Avas- Belén (Antes Provivienda I Etapa)- Bonanza- Brasil (Antes Provivienda II Etapa)- Cafetero- Cincuentenario- Concordia- El Carmen- El Pinar- Estadio- Fundadores- Gaitán- Gran","",True
postal_414020,414020,4140,state_co_812,urban,"Aguazul- Agustín Sierra- Alamos- Bosque- Bosque del Caracolí- Calima- Canadá- Centro- Cerros- Chapinero- Ciudad Real- Colegio Nacional Simón Bolívar- El Carmen- El Jardín- El Monasterio- El Obrero- El Progreso- El Rosario- El Universitario- Fundadores- In","Cabecera Municipal- Garzón-  La Cabaña-  Monserrate",True
postal_854018,854018,8540,state_co_1257,rural,"","Campanero- Chavinabe-  El Amparo-  El Socorro-  Guafal-  La Bebea-  La Guinea-  La LLanerita-  Macuco-  Santa Maria",True
postal_687578,687578,6875,state_co_1090,rural,"","El Portico- La Cuchilla-  La Puente-  Mirabel-  San Benito-  San Lorenzo-  San Nicolás Altos-  San Nicolás Bajo-  San Pablo",True
postal_733527,733527,7335,state_co_1171,rural,"","Agua Blanca Alta- Agua Blanca Baja Sector de La Du-  Agua Blanca Baja Sector de La Morena-  Cabecera Municipal-  Camala-  Dindalito Centro-  Dindalito Sector Sena-  Guayabal-  Las Delicias-  Montalvo-  Paladeros-  Patio Bonito-  Puerta Blanca - Camala-  R",True
postal_527508,527508,5275,state_co_969,rural,"","",True
postal_192008,192008,1920,state_co_599,rural,"","Albania- Chimicueto-  El Congo-  La Palma",True
postal_052079,052079,0520,state_co_260,rural,"","",True
postal_541017,541017,5410,state_co_998,rural,"BARRIO BUGANVILES- BARRIO LAS CUMBRES- URB. VALLE DEL MIRADOR","Colchones- Juan Frío-  Juan Frío El Palmar-  La Garita-  La Uchema-  Lomitas-  Los Vados-  Palo Gordo",True
postal_250607,250607,2506,state_co_707,rural,"","EL SALTO- ESTANCIA AUSAL-  LA GLORIETA-  PALOGORDO",True
postal_153827,153827,1538,state_co_480,rural,"","Hato Viejo- LA ESTACION-  LAGUNA DE FUQUENE-  LLANO GRANDE-  Ollerias-  Peña Blanca-  PUNTA DE CRUZ-  Quintoque-  San Cayetano-  Sirigay-  TAQUIRA",True
postal_273058,273058,2730,state_co_792,rural,"","",True
postal_110441,110441,1104,state_co_349,urban,"Canadá o Guira- Chiguaza- Ciudad Londres I- El Paraíso- El Pinar- Juan Rey (La Paz)- La Belleza- Las Gaviotas- Los Libertadores- Nueva Delhí- Nueva Gloria- San Rafael Usme- Santa Rita Sur Oriental- Villabel- Yomasa","",True
postal_180002,180002,1800,state_co_545,urban,"17 de Enero- 20 de Julio- Abbas Turbay- Alamos Nororiental- Ana María- Angel R Acosta- Asentamiento Subnormal El Mirador- Asentamiento Subnormal IDEMA- Asociación de Vivienda Vista Hermosa- Av Puente López- Bella Vista Etapa I- Bella Vista Etapa II- Bello","",True
postal_683028,683028,6830,state_co_1098,rural,"","Canoas- Chiquinta-  El Volador-  Loma de Hoyo-  Macanal-  Pie de Alto-  Poalaque-  San Vicente-  Santa Maria-  Santa Rita",True
postal_082027,082027,0820,state_co_327,rural,"","",True
postal_251027,251027,2510,state_co_687,rural,"","AGUACLARA- ASTORGA-  BOITA-  CENTRO-  EL PORVENIR-  El Tunal-  LA AURORA-  LA PUERTA-  PALMIRA-  SAN JOSE-  SAN MARTIN",True
postal_521501,521501,5215,state_co_968,urban,"","Cartago",True
postal_252010,252010,2520,state_co_721,urban,"","",True
postal_172060,172060,1720,state_co_526,urban,"","",True
postal_761047,761047,7610,state_co_1242,rural,"","",True
postal_417018,417018,4170,state_co_836,rural,"","AGUAS CLARAS- ALTO ORITOGUAZ-  ALTO SANTA BARBARA-  BUENAVISTA-  BUENOS AIRES-  BUENOS AIRES-  CAÑADA-VENECIA-  CAMENZO-  CASCAJAL-  CHARCO DEL OSO-  CHARCO NEGRO-  EL DIVISO-  EL MACAL-  EL TEJAR-  GUAMAL-  JUAN MARTIN-  LA CRIOLLO-  LA ESPERANZA-  LA FL",True
postal_411087,411087,4110,state_co_810,rural,"","ALCAPARROSAL- ARMENIA-  AZUCARAL-  BELEN-  BELLA VISTA-  BOCA DE LA ZANJA-  El Acmiral-  EL HIGUERON-  EL PLAYON-  LA HOLANDA-  LA HONDITA-  LA LIBERTAD-  LAS ANTILLAS-  LAS LAJAS-  LAS MERCEDES-  POTRERO GRANDE-  SAN ANBROSIO-  SAN EZEQUIEL-  SAN ISIDRO-",True
postal_732001,732001,7320,state_co_1172,urban,"","",True
postal_053820,053820,0538,state_co_204,urban,"","",True
postal_150488,150488,1504,state_co_484,rural,"","Tunguaquita",True
postal_150620,150620,1506,state_co_409,urban,"","",True
postal_251047,251047,2510,state_co_744,rural,"","",True
postal_682051,682051,6820,state_co_1046,urban,"","",True
postal_196009,196009,1960,state_co_573,rural,"","",True
postal_134070,134070,1340,state_co_370,urban,"","Cabecera Municipal- Montecristo",True
postal_415047,415047,4150,state_co_822,rural,"","EL ALTO- EL CHAPARRO-  ESCRIBANO-  INSPECCION SAN ANDRES-  LA LAJA-  MATANZAS-  PAICOL-  PEÑA NEGRA-  PRIMAVERA-  SAN ISIDRO-  SAN MARCOS-  SANTA INES-  SANTA RITA",True
postal_415001,415001,4150,state_co_833,urban,"","",True
postal_153240,153240,1532,state_co_514,urban,"","",True
postal_632001,632001,6320,state_co_1019,urban,"20 de Julio- 21 de Mayo- Alto El Río- Antonia Santos- Antonio Nariño- Balcones- Balcones de La Villa- Berlín- Caldas- Camelias- Centro- Chambranas- Colón- Conjunto Residencial Bioma- El Cacique- El Laguito- El Manantial- El Pescador- El Pinar- El Porvenir","",True
postal_500001,500001,5000,state_co_884,urban,"","",True
postal_411048,411048,4110,state_co_834,rural,"","BAJO ROBLAL- BOLIVIA-  CASTAÑAL-  EL CANDADO-  EL CEDRAL-  ROMERO-  SAN ISIDRO",True
postal_504047,504047,5040,state_co_909,rural,"","Agua Bonita- Alto Curia-  Alto del Tigre-  Angosturas-  Bajo Curia-  Bella Vista-  Bocas de Río Nuevo-  Bocas Zamza-  Cabecera Municipal-  Corrales-  Cumaral-  Cumaralito-  El Bosque-  El Cambio-  El Jobo-  El Porvenir-  El Quiteve-  El Rosal-  El Vergel-",True
postal_527547,527547,5275,state_co_944,rural,"","",True
postal_054030,054030,0540,state_co_233,urban,"Buenos Aires- Campo Alegre- Centro- Don Berna- El Edén- El Progreso- Fundadores- La Alhambra- La Bomba- La María- Ospina- San José- Tahamies- Villa de La Mod- Villa María","Betania- Cabecera Municipal-  Campo Alegre-  Cristo Rey-  La Aurora-  Samaria",True
postal_133049,133049,1330,state_co_365,rural,"","",True
postal_132040,132040,1320,state_co_394,urban,"Buenos Aires- Caldas- Centro- El Amparo- La Esperanza- La Iglesia- Nueva Esperanza- Nuevo Horizonte- Pumarejo- San José- San Sebastián","",True
postal_230550,230550,2305,state_co_631,urban,"","",True
postal_152240,152240,1522,state_co_438,urban,"","",True
postal_190518,190518,1905,state_co_567,rural,"","",True
postal_681019,681019,6810,state_co_1103,rural,"","Alto de Vacas- Cabrera-  Colombiana-  El Fical-  El Salado-  La Aguada-  Lugencio-  Umpala Centro-  Urgua",True
postal_195067,195067,1950,state_co_579,rural,"","Bellavista- El Rosario-  La Betania-  Las Palmas-  Marcella",True
postal_663037,663037,6630,state_co_1030,rural,"","Agua Bonita- Agualinda-  Alta Estrella-  Alturas-  Baja Campana-  Bajo Guarne-  Bellavista-  Campoalegre-  Ciató-  Dosquebradas-  El Abejero-  El Carmelo-  El Diamante-  El Jasmin-  El Manzano-  El Palmar-  El Quindio-  El Socorro-  Guarne-  Jordania-  La",True
postal_178001,178001,1780,state_co_528,urban,"","",True
postal_193578,193578,1935,state_co_571,rural,"","El Porvenir",True
postal_524069,524069,5240,state_co_940,rural,"","",True
postal_233001,233001,2330,state_co_643,urban,"Cementerio- El Carmen- El Centro- El Mango- El Pozo- El Prado- J.E. Gaitan- Juan XXIII- La Balsa- La Bomba- La Cruz- La Floresta- Lara Bonilla- Las Flores- Pueblecito- Ricardo Barrera","",True
postal_110551,110551,1105,state_co_349,rural,"Olarte","Caldera- Calderitas-  Fruticas-  San Benito",True
postal_252820,252820,2528,state_co_695,urban,"","SANTA ISABEL",True
postal_232050,232050,2320,state_co_633,urban,"","",True
postal_684041,684041,6840,state_co_1048,urban,"","",True
postal_271037,271037,2710,state_co_788,rural,"","",True
postal_528039,528039,5280,state_co_962,rural,"","",True
postal_110561,110561,1105,state_co_349,rural,"","Curubital",True
postal_475030,475030,4750,state_co_871,urban,"","",True
postal_685527,685527,6855,state_co_1044,rural,"","El Palmar- Los Cedros-  San Antonio-  San Joaquín-  San Martín",True
postal_520027,520027,5200,state_co_913,rural,"","",True
postal_661047,661047,6610,state_co_1037,rural,"","Altamira- Alto Cauca-  Argentina-  Beltran-  Buena Vista-  Corozal-  Cuchilla Atravesada-  El Kiosco-  El Pajui-  La Armenia-  La Linda-  La Miranda-  La Nubia-  La Palma-  La Turqueza-  Las Delicias-  Manga Bonita-  Monterredondo-  San Isidro-  San Jose",True
postal_053020,053020,0530,state_co_323,urban,"","Altavista- El Bosque",True
postal_683057,683057,6830,state_co_1080,rural,"","Carura- Sabaneta",True
postal_546058,546058,5460,state_co_996,rural,"","Las Malvinas- Los Tendidos",True
postal_852039,852039,8520,state_co_1261,rural,"BARRIO EL PROGRESO","La Palma- La Peral-  Palo-  Santal",True
postal_414008,414008,4140,state_co_813,rural,"","ALTO CACHAYA- ALTO COROZAL-  ALTO DE LAS AGUILAS-  ALTO SILVANIA-  ALTO TRES ESQUINAS-  CACHAYA-  EL COGOLLO-  EL RODEO-  El Vergel-  GRAN VIA-  LA CHIQUITA-  LA ESTACION-  LA PALMA-  LA PRADERA-  LA UMBRIA-  LA VEGA-  LOS OLIVOS-  LOS PINOS-  QUEBRADITAS",True
postal_204001,204001,2040,state_co_618,urban,"","",True
postal_547077,547077,5470,state_co_989,rural,"","Canaima- El Porvenir",True
postal_442009,442009,4420,state_co_848,rural,"","",True
postal_705057,705057,7050,state_co_1137,rural,"","",True
postal_546551,546551,5465,state_co_1001,urban,"","",True
postal_475020,475020,4750,state_co_867,urban,"","",True
postal_154040,154040,1540,state_co_494,urban,"","",True
postal_057068,057068,0570,state_co_229,rural,"","Alto del Roble- Bella Vista-  Botija Bajo-  Buenos Aires Parte Baja-  Cabaría-  Cabecera Municipal-  Chontaduro-  El Cable-  El Canelo-  El Guadual-  El León-  El Paso-  Guayabal-  La Aldea-  La Balsilla-  La Cabaña-  La Campiña-  La Cusutí-  La Esperanza",True
postal_276019,276019,2760,state_co_787,rural,"","",True
postal_683581,683581,6835,state_co_1100,urban,"","",True
postal_111151,111151,1111,state_co_349,urban,"Berlín- Bilbao- Lisboa- Sabana de Tibabuyes- San Carlos de Suba- San Pedro- Santa Cecilia- Santa Cecilia Rural- Santa Rita de Suba- Tibabuyes II- Tibabuyes Occidental- Tibabuyes Universal- Toscana","",True
postal_684017,684017,6840,state_co_1086,rural,"","",True
postal_914050,914050,9140,state_co_1288,urban,"","",True
postal_687518,687518,6875,state_co_1108,rural,"","",True
postal_191079,191079,1910,state_co_569,rural,"","",True
postal_506061,506061,5060,state_co_901,urban,"El Centro- El Manantial- El Porvenir- Modelo- Pedro Nel Jiménez","",True
postal_864008,864008,8640,state_co_1277,rural,"","",True
postal_528560,528560,5285,state_co_955,urban,"","",True
postal_414029,414029,4140,state_co_812,rural,"Granjas- N. Esperanza Real","Albania- Alto San Isidro-  Buenos Aires-  Caguansito-  Campo Bello-  CAMPO BELLO-  El Balseral-  El Caguán-  El Descanso-  EL GRIFO-  El Mirador-  El Paraíso-  El Pescado-  El Progreso-  El Recreo-  El Rosario-  El Socorro-  El Viso-  Filo de Guayabal-  F",True
postal_055420,055420,0554,state_co_247,urban,"Alto de Misael- El Chocho- El Esmeraldal- La Inmaculada- La Pradera- La Sebastiana- Las Flores- Las Orquídeas- Loma de Las Brujas- Loma del Atravesado- Los Naranjos- Mesa- San José- Uribe Ángel- Zúñiga","",True
postal_275010,275010,2750,state_co_790,urban,"","",True
postal_734060,734060,7340,state_co_1202,urban,"","",True
postal_526057,526057,5260,state_co_963,rural,"","",True
postal_200001,200001,2000,state_co_602,urban,"Alfonso Lopez- Altagracia- Canaguate- Centro- Chimilá- Ciudad Jardín- Conjunto Residencial del Norte- El Carmen- Gaitán- Guajira- Guatapurí- Hospital- Kennedy- La Esperanza Oriente- La Garita- La Granja- Las Delicias- Las Palmas- Los Ángeles- Los Campanos","",True
postal_523087,523087,5230,state_co_923,rural,"","Aldea de María- El Capuli-  El Contaderito-  El Culantro-  Las Cuevas-  Ospina Pérez-  Santa Rosa de San Francisco",True
postal_192007,192007,1920,state_co_599,rural,"","Alto de la Cruz- Aso Madero-  Buenavista-  El Galvial-  Flayo-  Gallinazas-  Huila-  La Calera-  La Capilla-  La Fonda-  La Luz-  La Susana-  La Tolda-  Loma de Paja-  Potrero-  San Diego-  Soto-  Triunfo",True
postal_682547,682547,6825,state_co_1072,rural,"","Árbol Sólo- Guacamayasl-  Llano-  Los Medios-  Minas-  Percachal-  Salinas-  Santa Clara-  Ture",True
postal_170017,170017,1700,state_co_518,rural,"Alhambra - Colinas Porta- Bosques de Niza- La Cumbre","Belmira- Chupaderos-  CHupaderos-  El Desquite-  El Paraíso-  El Zancudo-  Espartillal-  Hoyo Frío-  Pueblo Hondo-  Quebrada negra-  Río Blanco-  San Juan-  Santa Rita-  Sinaí",True
postal_687509,687509,6875,state_co_1071,rural,"","",True
postal_254040,254040,2540,state_co_720,urban,"","",True
postal_190009,190009,1900,state_co_561,rural,"","",True
postal_730587,730587,7305,state_co_1200,rural,"","Agrado Buenavista- Altamirada-  Alto Megue-  Balcones-  Cabecera del LLano-  Cabecera Municipal-  Casitas-  Cofradia Gallego-  El PLacer-  El Rodeo-  El Salto-  El Suspiro-  La Aguada-  La Argentina-  La Cubana-  La Estrella-  La Honda-  La Planada-  La S",True
postal_053017,053017,0530,state_co_321,rural,"","Agua Bonita- Bélgica-  Bellavista-  Bellavista-  Brazueros-  Cabecera Municipal-  Cabecera Municipal-  Casamora-  Doña Ana-  El Briceño-  EL Cinco-  El Cinismo-  El Hatillo-  El Jardín-  El Rubi-  El Zancudo-  La Argentina-  La Brillantina-  La Ceiba-  La",True
postal_081047,081047,0810,state_co_331,rural,"","",True
postal_762047,762047,7620,state_co_1204,rural,"Las Delicias- Villa Fernanda","Arauca- Bélgica-  Cabecera Municipal-  Chapinero-  Dinamarca-  El Cofre-  El Congal-  El Congal-  El Pinal-  La Caña-  La Cuchilla-  La Floresta-  La Polonia-  La Unión-  Los Sauces-  Mara Véles-  Mesa Alta-  Mesa Baja-  Patevilca-  Pavas-  Playas Verdes-",True
postal_252030,252030,2520,state_co_718,urban,"","",True
postal_520517,520517,5205,state_co_920,rural,"","LLano Largo- Marcella-  Pitalito Bajo",True
postal_155001,155001,1550,state_co_443,urban,"","",True
postal_476058,476058,4760,state_co_882,rural,"","",True
postal_411027,411027,4110,state_co_837,rural,"","CABUYAL- EL LIBANO-  Los Medios-  SAN ALFONZO",True
postal_190508,190508,1905,state_co_567,rural,"","",True
postal_273037,273037,2730,state_co_783,rural,"","",True
postal_130008,130008,1300,state_co_350,rural,"La Carolina","",True
postal_953007,953007,9530,state_co_1307,rural,"","",True
postal_917010,917010,9170,state_co_1289,urban,"","",True
postal_250052,250052,2500,state_co_741,urban,"Abc Santa Ana- Arizona- Atenea- Buenos Aires- Ciudad de Quito- Ciudad Latina I- Ciudad Latina II- Ciudad Latina III- Ciudad Satélite- Cobeg- Compartir- Conviva I- Conviva II- El Cedro- El Salitre- El Vivero- Hospital Geriátrico- La Fontana I- La Fontana I","",True
postal_250410,250410,2504,state_co_749,urban,"","Cabecera Municipal- Tausa",True
postal_763567,763567,7635,state_co_1221,rural,"","",True
postal_470004,470004,4700,state_co_854,urban,"13 de Junio- 7 de Agosto- Alambique- Bavaria- Bella Vista- Bolívar- Boston- Centro I- Colón- Cundí- Delicias- El Reposo- Jardín- La Esperanza- La Teneria- Las Vegas- Los Ángeles- Los Alcázares- Los Cerros- Los Naranjos- Minuto de Dios- Miramar- Municipal-","",True
postal_181059,181059,1810,state_co_552,rural,"","",True
postal_057420,057420,0574,state_co_272,urban,"","Aguas Claras- Cabecera Municipal",True
postal_680004,680004,6800,state_co_1043,urban,"Altos de Fontana- Candado- Ciudad Venecia- Condado de Gibraltar- Coomultrasan- Dangon- Delicias- Diamante II- El Porvenir- Fontana- Granjas de Julio Rincón- Granjas de Provenza- Igsabelar- Jardínes de Coaviconsa- La Riviera- Malpaso- Manuela Beltrán- Nuev","",True
postal_252037,252037,2520,state_co_718,rural,"","AGUADULCE- LA REFORMA-  PALMAR ALTO-  Q. GRANDE ALTA-  Q. GRANDE BAJA-  REBOL-  SAN CRISTOBAL-  SANTA MARTA",True
postal_683021,683021,6830,state_co_1098,urban,"","Palo Blanco- San Bartolome",True
postal_735007,735007,7350,state_co_1184,rural,"","",True
postal_151047,151047,1510,state_co_420,rural,"","Cabecera Municipal- Centro-  Cucharito-  El Naranjo-  Galvan-  Nogontoba-  Potreritos-  Potrero Grande-  Satova Arriba",True
postal_950001,950001,9500,state_co_1306,urban,"","",True
postal_476068,476068,4760,state_co_859,rural,"","Las Canoas",True
postal_504001,504001,5040,state_co_895,urban,"Antonio Ricaurte- Belén- Brisas del Irique- Camilo Torres- Centro- Ciudadela Pedagógica del Ariari- Conjunto Cerrado El Cortijo- Conjunto Cerrado La Aurora- Conjunto Cerrado Villa Lid- El Alcarabán- El Bosque- El Cedral- El Jardín- El Porvenir- El Progres","",True
postal_190018,190018,1900,state_co_561,rural,"Asentamiento SamuEl Silverio- Los Dos Brazos- Los Faroles- Puelenje- Vereda de Torres- Vereda El Boquerón- Vereda El Salvador- Vereda El Túnel","San Rafael",True
postal_682568,682568,6825,state_co_1097,rural,"","Agua Fría- El Hoyo-  Flores-  Guacal-  Hatillo-  Pedregal Abajo-  Piedra de Rayo-  Puertas",True
postal_056820,056820,0568,state_co_320,urban,"","",True
postal_055038,055038,0550,state_co_202,rural,"","Cañaveral- Chagualal-  Corinto-  El Granadillo-  El Volcan-  Habana Arriba-  La Betulia-  La Circita-  La Florida-  La Loma Parte Baja-  La Nubia-  La Peña-  La Perdida-  La Primavera-  La Samaria-  LLanogrande-  Loma de don Santos-  Mata de Guadua-  Mont",True
postal_253201,253201,2532,state_co_656,urban,"","",True
postal_082047,082047,0820,state_co_337,rural,"","",True
postal_660002,660002,6600,state_co_1029,urban,"1 de Mayo- 30 de Agosto- 30 de Agosto I- Alcázares- Bavaria- Bayron Gaviria- Buenos Aires- Cañarte- Constructores- El Prado- El Progreso- Galería Central- Galán- Getsemaní- Girasoles- Gualanday- José Marti- La Campiña- La Esperanza- La Palmera- La Paz- La","Boquia- Cabecera Municipal-  La Badea",True
postal_441009,441009,4410,state_co_849,rural,"","",True
postal_057017,057017,0570,state_co_278,rural,"","Al Páramo- Cabecera Municipal-  Corcobado-  El Aura-  El Caliche-  El Plan-  El Popal-  Guayabal-  Jerigua-  La Guadua-  Las Faldas-  Las Faldas del Café-  Las Lomas-  Llano de Pueblo-  Los Llanos-  Nueva Llanada-  Parque Nacional Natural del Paramillo-",True
